image,label
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record002\Camera 6\170927_064006006_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record002\Camera 6\170927_064006006_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record004\Camera 6\171206_054627383_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record004\Camera 6\171206_054627383_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record005\Camera 5\170927_064330138_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record005\Camera 5\170927_064330138_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 5\171206_054102128_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 5\171206_054102128_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record004\Camera 6\170927_064203195_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record004\Camera 6\170927_064203195_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record003\Camera 6\171206_054520132_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record003\Camera 6\171206_054520132_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 5\171206_054201808_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 5\171206_054201808_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 5\171206_054043934_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 5\171206_054043934_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record004\Camera 6\170927_064303484_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record004\Camera 6\170927_064303484_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record003\Camera 6\170927_064035611_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record003\Camera 6\170927_064035611_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 6\171206_054112688_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 6\171206_054112688_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record002\Camera 6\171206_054233816_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record002\Camera 6\171206_054233816_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record007\Camera 5\170927_064706750_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record007\Camera 5\170927_064706750_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record005\Camera 5\171206_054735687_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record005\Camera 5\171206_054735687_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record003\Camera 6\171206_054514499_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record003\Camera 6\171206_054514499_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record002\Camera 5\171206_054241185_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record002\Camera 5\171206_054241185_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record007\Camera 6\170927_064546490_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record007\Camera 6\170927_064546490_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record002\Camera 6\170927_063940047_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record002\Camera 6\170927_063940047_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 6\171206_054131584_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 6\171206_054131584_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 6\171206_054151907_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 6\171206_054151907_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record003\Camera 5\171206_054417142_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record003\Camera 5\171206_054417142_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record006\Camera 5\171206_054859026_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record006\Camera 5\171206_054859026_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record004\Camera 5\170927_064221474_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record004\Camera 5\170927_064221474_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record005\Camera 6\170927_064334722_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record005\Camera 6\170927_064334722_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 6\171206_054132100_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 6\171206_054132100_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record007\Camera 5\171206_055208319_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record007\Camera 5\171206_055208319_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record002\Camera 6\170927_063953364_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record002\Camera 6\170927_063953364_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record006\Camera 6\170927_064509753_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record006\Camera 6\170927_064509753_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 5\171206_054150381_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 5\171206_054150381_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record005\Camera 6\171206_054733113_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record005\Camera 6\171206_054733113_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record007\Camera 6\170927_064558411_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record007\Camera 6\170927_064558411_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record004\Camera 5\170927_064208455_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record004\Camera 5\170927_064208455_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record005\Camera 6\170927_064414904_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record005\Camera 6\170927_064414904_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record005\Camera 6\171206_054711802_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record005\Camera 6\171206_054711802_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record006\Camera 5\171206_054906536_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record006\Camera 5\171206_054906536_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record005\Camera 5\170927_064345530_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record005\Camera 5\170927_064345530_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 5\171206_054121683_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 5\171206_054121683_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record007\Camera 5\170927_064714498_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record007\Camera 5\170927_064714498_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record007\Camera 6\170927_064557275_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record007\Camera 6\170927_064557275_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record005\Camera 6\170927_064356953_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record005\Camera 6\170927_064356953_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record006\Camera 6\171206_054939835_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record006\Camera 6\171206_054939835_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 6\171206_054043631_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 6\171206_054043631_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record007\Camera 6\171206_055126901_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record007\Camera 6\171206_055126901_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 6\171206_054130552_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 6\171206_054130552_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record001\Camera 5\170927_063846392_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record001\Camera 5\170927_063846392_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record003\Camera 5\170927_064039801_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record003\Camera 5\170927_064039801_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record006\Camera 5\171206_054957701_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record006\Camera 5\171206_054957701_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 6\171206_054028482_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 6\171206_054028482_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record004\Camera 6\170927_064203483_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record004\Camera 6\170927_064203483_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record002\Camera 5\170927_063943302_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record002\Camera 5\170927_063943302_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record007\Camera 5\170927_064658854_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record007\Camera 5\170927_064658854_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record006\Camera 6\170927_064448626_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record006\Camera 6\170927_064448626_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 5\171206_054028280_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 5\171206_054028280_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record007\Camera 5\170927_064714945_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record007\Camera 5\170927_064714945_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record007\Camera 5\170927_064545680_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record007\Camera 5\170927_064545680_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record007\Camera 6\171206_055141735_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record007\Camera 6\171206_055141735_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record002\Camera 6\171206_054312785_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record002\Camera 6\171206_054312785_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record007\Camera 5\170927_064710773_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record007\Camera 5\170927_064710773_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 5\171206_054105221_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 5\171206_054105221_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record005\Camera 5\171206_054712399_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record005\Camera 5\171206_054712399_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record003\Camera 6\171206_054511275_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record003\Camera 6\171206_054511275_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record003\Camera 5\171206_054517250_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record003\Camera 5\171206_054517250_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record002\Camera 6\170927_063941497_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record002\Camera 6\170927_063941497_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record003\Camera 5\171206_054418837_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record003\Camera 5\171206_054418837_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record001\Camera 6\170927_063818507_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record001\Camera 6\170927_063818507_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record003\Camera 5\171206_054507280_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record003\Camera 5\171206_054507280_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record005\Camera 6\170927_064403345_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record005\Camera 6\170927_064403345_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record005\Camera 6\171206_054737793_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record005\Camera 6\171206_054737793_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 5\171206_054034239_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 5\171206_054034239_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 6\171206_054131971_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 6\171206_054131971_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record003\Camera 6\171206_054356167_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record003\Camera 6\171206_054356167_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record002\Camera 5\170927_064000071_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record002\Camera 5\170927_064000071_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record004\Camera 6\170927_064205603_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record004\Camera 6\170927_064205603_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record006\Camera 6\171206_054832214_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record006\Camera 6\171206_054832214_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record002\Camera 6\171206_054239007_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record002\Camera 6\171206_054239007_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record003\Camera 6\171206_054421323_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record003\Camera 6\171206_054421323_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record002\Camera 6\171206_054235480_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record002\Camera 6\171206_054235480_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record005\Camera 6\171206_054736740_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record005\Camera 6\171206_054736740_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record005\Camera 5\170927_064343762_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record005\Camera 5\170927_064343762_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record003\Camera 5\171206_054404486_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record003\Camera 5\171206_054404486_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record003\Camera 5\171206_054425503_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record003\Camera 5\171206_054425503_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record004\Camera 6\170927_064234642_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record004\Camera 6\170927_064234642_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record006\Camera 5\171206_054831222_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record006\Camera 5\171206_054831222_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record003\Camera 5\171206_054500991_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record003\Camera 5\171206_054500991_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 6\171206_054016968_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 6\171206_054016968_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 6\171206_053952888_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 6\171206_053952888_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 6\171206_054016766_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 6\171206_054016766_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record002\Camera 5\171206_054308893_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record002\Camera 5\171206_054308893_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record007\Camera 6\170927_064641421_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record007\Camera 6\170927_064641421_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record003\Camera 5\171206_054445645_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record003\Camera 5\171206_054445645_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record007\Camera 5\170927_064619568_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record007\Camera 5\170927_064619568_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record005\Camera 5\170927_064338186_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record005\Camera 5\170927_064338186_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record005\Camera 6\170927_064403073_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record005\Camera 6\170927_064403073_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record005\Camera 5\171206_054718817_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record005\Camera 5\171206_054718817_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record006\Camera 6\171206_055004629_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record006\Camera 6\171206_055004629_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record004\Camera 6\171206_054612972_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record004\Camera 6\171206_054612972_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record004\Camera 5\170927_064154915_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record004\Camera 5\170927_064154915_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record005\Camera 5\170927_064413136_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record005\Camera 5\170927_064413136_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record003\Camera 6\171206_054428893_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record003\Camera 6\171206_054428893_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record003\Camera 5\171206_054420871_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record003\Camera 5\171206_054420871_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record006\Camera 5\171206_054836511_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record006\Camera 5\171206_054836511_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record004\Camera 6\171206_054640504_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record004\Camera 6\171206_054640504_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record007\Camera 6\170927_064652745_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record007\Camera 6\170927_064652745_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 6\171206_054036460_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 6\171206_054036460_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record007\Camera 6\171206_055202162_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record007\Camera 6\171206_055202162_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record003\Camera 5\170927_064054866_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record003\Camera 5\170927_064054866_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record006\Camera 6\171206_055034823_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record006\Camera 6\171206_055034823_Camera_6_bin.png
